experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A2,14,8,1280,53.31507857,0.00526,331,0.983,0.1164,,
A2,14,9,1440,129.140974659261,0.00682,737,0.994,0.3575,,
A2,14,10,1600,216.34183489401,0.00782,516,0.991,0.0863,,
A2,14,,,,,,,,1600,994
A1,13,1,160,-62.05923383,0.00441,386,0.804,0.2778,,
A1,13,2,320,-50.85416745,0.00441,386,0.804,0.2778,,
A1,13,3,480,-36.52970482,0.00403,112,0.846,0.5741,,
A1,13,4,640,-51.3276132,0.00906,819,0.809,0.7957,,
A1,13,5,800,-58.48571083,0.00441,386,0.804,0.2778,,
A1,13,6,960,22.625238640084,0.00441,386,0.804,0.2778,,
A1,13,7,1120,67.007947303657,0.00983,120,0.807,0.3381,,
A1,13,8,1280,211.057304530892,0.00064,308,0.999,0.0907,,
A1,13,,,,,,,,1280,1043
A1,14,1,160,-137.9978994,0.00523,913,0.86,0.0637,,
A1,14,2,320,-15.20424093,0.00219,157,0.86,0.7925,,
A1,14,3,480,22.5872571256386,0.00913,223,0.947,0.2297,,
A1,14,4,640,-33.9120951,0.00913,223,0.947,0.2297,,
A1,14,5,800,101.145352939476,0.0085,88,0.999,0.2389,,
A1,14,6,960,222.274848523314,0.00982,345,0.962,0.3519,,
A1,14,,,,,,,,960,716
A2,15,1,160,-111.9988555,0.0037,232,0.95,0.8718,,
A2,15,2,320,5.9219536440998,0.0081,810,0.803,0.1156,,
A2,15,3,480,-49.37094776,0.00605,322,0.908,0.8292,,
A2,15,4,640,133.043583837997,0.0081,810,0.803,0.1156,,
A2,15,5,800,97.9065243984616,0.00653,181,0.977,0.2521,,
A2,15,6,960,199.972473945232,0.00972,696,0.998,0.8254,,
A2,15,7,1120,124.516885502276,0.0047,73,0.983,0.3889,,
A2,15,8,1280,215.396876836957,0.00972,696,0.998,0.8254,,
A2,15,,,,,,,,1280,1041
A2,16,1,160,-29.69950334,0.00887,610,0.978,0.2051,,
A2,16,2,320,138.189162539925,0.00887,610,0.978,0.2051,,
A2,16,3,480,82.1355049623584,0.00887,610,0.978,0.2051,,
A2,16,4,640,191.708485374649,0.00544,303,0.992,0.3031,,
A2,16,5,800,219.240600099204,0.00962,556,0.962,0.9163,,
A2,16,,,,,,,,800,675
A1,15,1,160,-25.72002498,0.007,217,0.896,0.502,,
A1,15,2,320,-21.84987614,0.00515,325,0.822,0.045,,
A1,15,3,480,15.9899871980894,0.00989,860,0.837,0.1912,,
A1,15,4,640,119.070031482662,0.00777,313,0.999,0.1291,,
A1,15,5,800,176.920476567821,0.00226,972,0.998,0.9805,,
A1,15,6,960,195.234375603988,0.0015,405,0.99,0.0623,,
A1,15,7,1120,223.280866463505,0.00167,620,0.993,0.9508,,
A1,15,,,,,,,,1120,890
A1,16,1,160,-15.34578913,0.00733,338,0.859,0.0744,,
A1,16,2,320,-41.02834543,0.00109,1019,0.873,0.9483,,
A1,16,3,480,-32.29985792,0.00629,720,0.918,0.2735,,
A1,16,4,640,52.3946677710676,0.00513,785,0.978,0.3171,,
A1,16,5,800,140.673954278425,0.00444,151,0.976,0.4392,,
A1,16,6,960,173.590433449842,0.00513,785,0.978,0.3171,,
A1,16,7,1120,179.79692538217,0.00579,429,0.974,0.1606,,
A1,16,8,1280,250.161242727435,0.00513,785,0.978,0.3171,,
A1,16,,,,,,,,1280,973
A2,17,1,160,-36.06039804,0.00461,294,0.949,0.8496,,
A2,17,2,320,-67.32517151,0.00461,294,0.949,0.8496,,
A2,17,3,480,-80.41535923,0.00979,426,0.996,0.5677,,
A2,17,4,640,-87.3327514,0.00139,999,0.98,0.1363,,
A2,17,5,800,-62.56994312,0.00952,973,0.96,0.815,,
A2,17,6,960,29.8710539231199,0.00908,958,0.978,0.3117,,
A2,17,7,1120,62.9114463560322,0.00908,958,0.978,0.3117,,
A2,17,8,1280,93.6882136988408,0.00954,1002,0.98,0.1969,,
A2,17,9,1440,279.583505015696,0.00736,468,0.999,0.3107,,
A2,17,,,,,,,,1440,1124
A2,18,1,160,-116.292352,0.00183,270,0.882,0.7644,,
A2,18,2,320,-52.11548655,0.00959,389,0.854,0.3952,,
A2,18,3,480,-34.86427055,0.00753,783,0.862,0.3891,,
A2,18,4,640,-9.788199453,0.00874,900,0.992,0.1471,,
A2,18,5,800,102.793431657901,0.00192,835,0.991,0.3014,,
A2,18,6,960,218.585325803019,0.00192,835,0.991,0.3014,,
A2,18,,,,,,,,960,742
A1,17,1,160,-77.3301879,0.0096,765,0.806,0.104,,
A1,17,2,320,-57.97349964,0.00999,841,0.934,0.5883,,
A1,17,3,480,-1.350110567,0.00525,667,0.988,0.0466,,
A1,17,4,640,109.015689141839,0.00525,667,0.988,0.0466,,
A1,17,5,800,150.6965499,0.00191,1010,0.972,0.4462,,
A1,17,6,960,182.681807741781,0.00038,702,0.988,0.9804,,
A1,17,7,1120,225.020700888334,0.00191,1010,0.972,0.4462,,
A1,17,,,,,,,,1120,811
A2,19,1,160,-116.3864956,0.0013,517,0.95,0.2266,,
A2,19,2,320,47.4088645704129,0.0013,517,0.95,0.2266,,
A2,19,3,480,14.9417777765123,0.0079,657,0.977,0.2628,,
A2,19,4,640,145.189906277002,0.0079,657,0.977,0.2628,,
A2,19,5,800,97.3121485274723,0.0079,657,0.977,0.2628,,
A2,19,6,960,127.50403717119,0.0079,657,0.977,0.2628,,
A2,19,7,1120,196.573135552629,0.00676,716,0.995,0.3571,,
A2,19,8,1280,234.9159937,0.00676,716,0.995,0.3571,,
A2,19,,,,,,,,1280,1268
A2,20,1,160,-79.32135146,0.00826,838,0.919,0.298,,
A2,20,2,320,1.02515436201397,0.00571,77,0.946,0.5738,,
A2,20,3,480,-31.69137743,0.00238,134,0.999,0.3038,,
A2,20,4,640,110.576400224286,0.00835,94,0.996,0.1814,,
